post_id,external_post_id,platform_name,page_name,content_type,full_date,reach,engagement_count,engagement_rate,virality_score,caption,loaded_comment_count,positive_comment_count,sentiment_ratio
1062,ZVqXD54vZEA,youtube,Trung Nguyên Legend,video,2024-04-03,1949,20,1.0262,0.0,"Trung Nguyên Legend cùng Nhạc sĩ Dương Thụ ra mắt đĩa than: “DƯƠNG THỤ - 80 NĂM, MỘT GIẤC MƠ”",1,0,0.0
1345,67cZ7oG54JQ,youtube,Trung Nguyên Legend,video,2019-09-24,836,20,2.3923,0.0,Hành Trình Từ Trái Tim tiếp tục chuyên chở sách quý đến vùng đất An Giang,3,0,0.0
1124,LqBzHuuIQ9E,youtube,Trung Nguyên Legend,video,2023-05-24,949,20,2.1075,0.0,CÀ PHÊ TRIẾT ĐẠO | Triết gia Carlo Goldoni và tinh thần thời đại khởi xướng từ hàng quán cà phê,0,0,
1289,pvu9zi9dnmw,youtube,Trung Nguyên Legend,video,2020-09-30,3272,20,0.6112,0.0,"Tăng đề kháng, nạp năng lượng với cà phê G7 hòa tan đen chanh sả",0,0,
421,iXWpoW6KQKM,youtube,Trung Nguyên Legend,video,2026-04-02,1459,20,1.3708,0.0,Cùng lan tỏa tri thức - Chung tay xây dựng một Việt Nam vững mạnh!,0,0,
1390,06scP8H4dEY,youtube,Trung Nguyên Legend,video,2019-06-03,1038,20,1.9268,0.0,Hành trình Từ Trái Tim đến với trường Đại học Sư phạm - Đại học Thái Nguyên,2,0,0.0
555,9PxkMCPLSb4,youtube,Cong Caphe,video,2019-02-27,2650,20,0.7547,0.0,CÂU CHUYỆN CỘNG | EP.3 | CỘNG CAPHE,0,0,
120,KMCJiuHCDWw,youtube,Highlands Coffee Vietnam,video,2021-01-18,1806710,20,0.0011,0.0,"HIGHLANDS COFEE || PHINDI HẠNH NHÂN - ÊM CHẤT PHIN, ÊM KHỞI ĐẦU MỚI (Êmmm Khi Đòi Nợ Trước Tết)",0,0,
1365,JqJ7Il_hPr0,youtube,Trung Nguyên Legend,video,2019-08-21,753,20,2.656,0.0,Hành Trình Từ Trái Tim đến với Trường CĐ Giao thông Vận tải Đường thủy II,4,0,0.0
506,TycKxn1G2yE,youtube,Trung Nguyên Legend,video,2024-12-07,418,20,4.7847,0.0,Trung Nguyên Legend x Hội nghị Cà phê Quốc tế Châu Á 2024,1,0,0.0
1133,nW67MqLdzFo,youtube,Trung Nguyên Legend,video,2023-05-10,1536,20,1.3021,0.0,Hành trình trải nghiệm Lối Sống Tỉnh Thức - Hoa hậu Tiểu Vy,3,0,0.0
1081,mvoK8q6KOrA,youtube,Trung Nguyên Legend,video,2024-02-05,793,20,2.5221,0.0,Miss Grand International 2023 trải nghiệm Làng cà phê Trung Nguyên,0,0,
868,4lxXftfOVZw,youtube,Trung Nguyên Legend,video,2026-03-29,1391,20,1.4378,0.0,📚 Hành trình Từ Trái Tim đến với Trường Đại học Tây Nguyên,0,0,
1138,rKFrXy5OdSI,youtube,Trung Nguyên Legend,video,2023-05-01,1059,20,1.8886,0.0,"Hành trình trải nghiệm Lối Sống Tỉnh Thức - Saadi Salama, Đại sứ Palestine tại Việt Nam",1,0,0.0
1032,jtb665phV7k,youtube,Trung Nguyên Legend,video,2024-09-17,794,20,2.5189,0.0,Mô hình nhượng quyền thành công Trung Nguyên E-Coffee ra mắt phiên bản mới (1/2),0,0,
930,2tcGlXLeC80,youtube,Trung Nguyên Legend,video,2025-10-20,407,20,4.914,0.0,Ngôn ngữ là phát minh vĩ đại nhất của loài người,0,0,
1054,wYfeysad9Eo,youtube,Trung Nguyên Legend,video,2024-05-10,869,19,2.1864,0.0,Trung Nguyên Legend khai trương gian hàng tại Cafe Show Việt Nam 2024,1,0,0.0
1405,W4P14DXo5jE,youtube,Trung Nguyên Legend,video,2019-04-23,751,19,2.53,0.0,Nhật ký Hành Trình Từ Trái Tim: Cao Bằng - Bản Giốc,2,1,50.0
1070,_C2fRsjjoOI,youtube,Trung Nguyên Legend,video,2024-03-09,635,19,2.9921,0.0,"Những hình ảnh đầu tiên của ""Ngày hội cà phê miễn phí"" tại Bảo tàng thế giới cà phê #buonmathuot",0,0,
557,mqvGMxiK5zY,youtube,Cong Caphe,video,2019-02-27,2299,19,0.8264,0.0,CÂU CHUYỆN CỘNG | EP. 1 | CỘNG CAPHE,1,1,100.0
884,G86T8Z_xoM8,youtube,Trung Nguyên Legend,video,2026-03-25,2269,19,0.8374,0.0,Những chiếc xe đặc biệt của Hành trình Từ Trái Tim,0,0,
8,RRZW2aORNFQ,youtube,Highlands Coffee Vietnam,video,2023-11-03,1982,19,0.9586,0.0,"Tặng bạn Phin 19K, ghé Highlands Cái Đã #HighlandsCoffee #24NamChungMinh #HighlandsMungSinhNhat",0,0,
1397,K10DAzJxEXg,youtube,Trung Nguyên Legend,video,2019-05-10,1819,19,1.0445,0.0,Hướng dẫn sử dụng Máy Capsule LEGENDERA II,1,0,0.0
1139,_iO-bdvxMYo,youtube,Trung Nguyên Legend,video,2023-04-29,732,19,2.5956,0.0,Hành trình trải nghiệm Lối Sống Tỉnh Thức - Nhà báo Phạm Thu Hoa,1,0,0.0
1394,XtgjB1QoKyA,youtube,Trung Nguyên Legend,video,2019-05-24,872,19,2.1789,0.0,Hành trình Từ Trái Tim đến với Trường Đại học Bà Rịa Vũng Tàu (23/05/2019 - Tp. Vũng Tàu),1,1,100.0
1168,H6xA1-677qM,youtube,Trung Nguyên Legend,video,2023-02-27,29669,19,0.064,0.0,Hành trình Cùng Tỉnh thức và Biết ơn | TRẢI NGHIỆM VĂN HÓA ĐẶC SẮC TÂY NGUYÊN,0,0,
468,CdOiz76AzKc,youtube,Trung Nguyên Legend,video,2025-08-08,933,19,2.0364,0.0,Khai trương Thế Giới Cà Phê Trung Nguyên Legend tại Nhà ga T3 - Cảng HKQT Tân Sơn Nhất,1,0,0.0
1245,2urJLURPKuc,youtube,Trung Nguyên Legend,video,2021-11-15,1015,19,1.8719,0.0,CÀ PHÊ NĂNG LƯỢNG HỒNG XIÊM | Nguồn chất xơ vàng cho hệ tiêu hóa,0,0,
1110,e524unnjG1A,youtube,Trung Nguyên Legend,video,2023-09-08,727,19,2.6135,0.0,CÀ PHÊ TRIẾT ĐẠO | Danh họa Oskar Kokoschka và trào lưu biểu hiện khởi xướng từ quán cà phê,1,0,0.0
880,oWcWowHb9Wc,youtube,Trung Nguyên Legend,video,2026-03-26,2033,19,0.9346,0.0,📚Hành Trình Từ Trái Tim đến với trường Đại học Văn hóa TP. Hồ Chí Minh,0,0,
537,5omk7dyw7eY,youtube,Trung Nguyên Legend,video,2024-03-14,467,18,3.8544,0.0,Cà phê năng lượng Trung Nguyên Legend tại sự kiện Lễ công bố Hàng Việt Nam chất lượng cao 2024,0,0,
1164,YsCYp7j3JpY,youtube,Trung Nguyên Legend,video,2023-03-12,802,18,2.2444,0.0,Khai mạc Triển lãm Lịch sử cà phê thế giới và Triển lãm ảnh nghệ thuật tại Bảo Tàng Thế Giới Cà Phê,0,0,
923,l6W2nnC3i8A,youtube,Trung Nguyên Legend,video,2025-11-07,813,18,2.214,0.0,Cà phê Trung Nguyên Chất Tiên Phong đồng hành cùng thế hệ trẻ chinh phục những khát vọng lớn,0,0,
1299,h5WkOoVZHMg,youtube,Trung Nguyên Legend,video,2020-07-07,844,18,2.1327,0.0,Teaser_ Nền văn minh cà phê Roman,1,0,0.0
400,4U49eDGxsYk,youtube,Trung Nguyên Legend,video,2026-04-12,1267,18,1.4207,0.0,🌈 Hành Trình Từ Trái Tim đến với Trường THCS Sì Lở Lầu,0,0,
1141,JeED3cJjdkE,youtube,Trung Nguyên Legend,video,2023-04-26,904,18,1.9912,0.0,Hành trình trải nghiệm Lối Sống Tỉnh Thức - Hoạ sĩ Phan Anh Thư,2,0,0.0
1366,b51tkasRmnw,youtube,Trung Nguyên Legend,video,2019-08-20,681,18,2.6432,0.0,Hành Trình Từ Trái Tim đến với Trường Đại Học Sư Phạm Đà Nẵng,0,0,
945,sXF3tYDtcpo,youtube,Trung Nguyên Legend,video,2025-07-21,713,18,2.5245,0.0,🎓 Trung Nguyên Legend phát triển hệ thống giáo dục quốc tế tại Thành phố cà phê,3,3,100.0
1078,4mM2Iicapv4,youtube,Trung Nguyên Legend,video,2024-02-11,899,18,2.0022,0.0,Miss Grand International 2023 trải nghiệm Thiền Cà Phê tại Zen Garden,0,0,
1039,Smii4fleNJQ,youtube,Trung Nguyên Legend,video,2024-08-01,1381,18,1.3034,0.0,Khai trương Thế Giới Cà Phê Trung Nguyên Legend đầu tiên tại Mỹ,2,1,50.0
1341,pqUJQXF0xp0,youtube,Trung Nguyên Legend,video,2019-11-01,628,18,2.8662,0.0,Hành Trình Từ Trái Tim trao tặng sách quý đến trường Đại học Bách Khoa Tp. Hồ Chí Minh,4,0,0.0
962,lWByTNCFj0M,youtube,Trung Nguyên Legend,video,2025-03-14,646,18,2.7864,0.0,Trải nghiệm đặc biệt của du khách Hàn Quốc tại Làng cà phê & Bảo tàng Thế giới Cà phê,1,0,0.0
1391,ytLsvhTCG7A,youtube,Trung Nguyên Legend,video,2019-05-31,1313,18,1.3709,0.0,Hành trình Từ Trái Tim đến với trường Đại học Y Dược Thái Nguyên (30/05/2019 - Thái Nguyên),0,0,
431,rAZ3DZafh88,youtube,Trung Nguyên Legend,video,2026-03-28,1864,18,0.9657,0.0,🌟 SỨC MẠNH CỦA TRI THỨC TỪ GÓC NHÌN NGƯỜI LÍNH HẢI QUÂN 🌟,0,0,
1355,xXsal4LKNy8,youtube,Trung Nguyên Legend,video,2019-09-18,634,18,2.8391,0.0,Hành trình từ Trái tim gieo khát vọng tại Sóc Trăng,2,0,0.0
1278,H-FCqtxS7pU,youtube,Trung Nguyên Legend,video,2020-10-08,2464,18,0.7305,0.0,"Mát lạnh, tỉnh thức với Kem Dừa Cà Phê Legend Special Edition",2,1,50.0
1165,3Px8sQOIqIk,youtube,Trung Nguyên Legend,video,2023-03-11,986,18,1.8256,0.0,Lễ Hội Cà Phê Buôn Ma Thuột 2023 #1,0,0,
13,5KIaENzgjmc,youtube,Highlands Coffee Vietnam,video,2023-05-24,3857,18,0.4667,0.0,HIGHLANDS COFFEE || MỚI! TRÀ TUYẾT HIGHLANDS,2,1,50.0
1288,yuW9PrftFrA,youtube,Trung Nguyên Legend,video,2020-10-01,1330,18,1.3534,0.0,Cà phê Cold Brew - Khác biệt - Đặc biệt với nghệ thuật tạo tác cà phê pha lạnh,2,0,0.0
512,7kV0BdQILEM,youtube,Trung Nguyên Legend,video,2024-11-04,508,18,3.5433,0.0,TRUNG NGUYÊN E-COFFEE PHIÊN BẢN 2024 THU HÚT MẠNH MẼ TẠI COFFEE EXPO 2024,2,1,50.0
519,A9Jr_SxeI8w,youtube,Trung Nguyên Legend,video,2024-09-19,968,18,1.8595,0.0,Họa sĩ - Nhà thiết kế Anh Thư trải nghiệm mô hình Trung Nguyên E-Coffee phiên bản 2024,0,0,
1325,PNYIg6K-nho,youtube,Trung Nguyên Legend,video,2020-01-01,1006510,18,0.0018,0.0,Đón Tết Khác Biệt – Tết Đặc Biệt #3: Chuẩn bị tâm hồn sẵn sàng đón Xuân cùng #TrungNguyenLegend,1,0,0.0
1095,6SOACjXDhNw,youtube,Trung Nguyên Legend,video,2023-11-03,825,18,2.1818,0.0,Trung Nguyên Legend truyền cảm hứng về 3 Nền Văn Minh Cà Phê tại triển lãm Coffee Expo Việt Nam 2023,1,0,0.0
1306,jlaKflb9OeY,youtube,Trung Nguyên Legend,video,2020-06-01,1023,18,1.7595,0.0,[Hướng dẫn pha chế] Cà phê năng lượng với sen giúp chống lão hóa,2,0,0.0
507,auk1pwarwcs,youtube,Trung Nguyên Legend,video,2024-12-02,645,17,2.6357,0.0,Hướng dẫn phá chế Crema Di Caffe - sự kết hợp giữa cà phê & kem,1,0,0.0
1068,Nwq3cbmnjWU,youtube,Trung Nguyên Legend,video,2024-03-12,423,17,4.0189,0.0,Trung Nguyên Legend phục vụ hàng ngàn ly cà phê năng lượng miễn phí tại Buôn Ma Thuột,2,0,0.0
1290,1Pv5wwI2aGs,youtube,Trung Nguyên Legend,video,2020-09-25,1112,17,1.5288,0.0,Bánh Pudding Legend Café Sữa Đá – Sẻ chia năng lượng ngọt ngào!,1,1,100.0
1284,NocKO70SWb8,youtube,Trung Nguyên Legend,video,2020-10-02,1361,17,1.2491,0.0,Cách làm bánh Flan Legend Special Edition “lạ mà quen”,1,1,100.0
124,-1t4lMcvSpA,youtube,Highlands Coffee Vietnam,video,2020-01-25,1433,17,1.1863,0.0,HIGHLANDS COFFEE x HUỲNH LẬP || Tết Ngưng Cà Khịa - Chuyện Thêm Bùi Tai || Ế còn bị dính cà khịa,0,0,
1145,R-3ARG2rGjI,youtube,Trung Nguyên Legend,video,2023-04-19,782,17,2.1739,0.0,Hành trình trải nghiệm Lối Sống Tỉnh Thức - Hoa hậu Giáng My,0,0,
476,u3eR64ITvHs,youtube,Trung Nguyên Legend,video,2025-03-17,582,17,2.921,0.0,"Tiếp đón các đoàn Đại sứ, Tổng lãnh sự quốc tế tại Bảo Tàng Thế Giới Cà Phê.",1,0,0.0
499,V7ixGNBieqg,youtube,Trung Nguyên Legend,video,2024-12-20,750,17,2.2667,0.0,Câu chuyện thành công cùng Trung Nguyên E-Coffee,2,1,50.0
885,GO3-uxxCG_k,youtube,Trung Nguyên Legend,video,2026-03-25,354,17,4.8023,0.0,Những chiếc xe đặc biệt của Hành trình Từ Trái Tim mang ánh sáng tri thức gửi trao đến thế hệ trẻ,1,0,0.0
496,CttGdq_A1JU,youtube,Trung Nguyên Legend,video,2024-12-25,848,17,2.0047,0.0,🎄✨ Hướng dẫn pha chế Almond Coffee ➖ Cà phê G7 Gold Rumi thêm chút thơm béo của hạnh nhân ❄️☃️,0,0,
1285,qh-qIkNMBpg,youtube,Trung Nguyên Legend,video,2020-10-02,1208,17,1.4073,0.0,Cà phê Cold Brew Sữa | Nghệ thuật tạo tác cà phê pha lạnh,1,0,0.0
874,PIWanINXH-Y,youtube,Trung Nguyên Legend,video,2026-03-28,1149,17,1.4795,0.0,"Qua nắng gió Tây Nguyên, Hành trình từ trái tim mang sách đến với chiến sĩ biên phòng Tuy Đức",1,0,0.0
1311,4dmVcYwvbxU,youtube,Trung Nguyên Legend,video,2020-05-28,876,17,1.9406,0.0,Chương trình khoảnh khắc tuyệt vời nhất cùng Café Sữa Đá,1,0,0.0
1393,AkIQo__hguA,youtube,Trung Nguyên Legend,video,2019-05-27,528,17,3.2197,0.0,Hành trình Từ Trái Tim đến với Trường Đại học Quốc tế Hồng Bàng (24/05/2019 - Tp. HCM),2,0,0.0
526,H-JKMWi7nR0,youtube,Trung Nguyên Legend,video,2024-07-27,410,17,4.1463,0.0,Hoa hậu Thế giới cảm nhận khoảnh khắc bình yên với Cà Phê Thiền Trung Nguyên Legend,2,1,50.0
525,5AMvSNcwsZ4,youtube,Trung Nguyên Legend,video,2024-07-28,568,16,2.8169,0.0,Nam vương Thế Giới 2019 Jack Heslewood trải nghiệm cà phê phin Việt Nam,0,0,
1162,3a8ueX7Hloo,youtube,Trung Nguyên Legend,video,2023-03-12,1583,16,1.0107,0.0,Tổng duyệt Lễ hội đường phố | Behind The Scene Lễ hội Cà phê Buôn Ma Thuột,0,0,
957,H8caGznrI7o,youtube,Trung Nguyên Legend,video,2025-03-19,834,16,1.9185,0.0,Những dấu ấn đặc biệt của lễ hội cà phê Buôn Ma Thuột lần thứ 9 năm 2025,1,0,0.0
501,G17TtCAwFwc,youtube,Trung Nguyên Legend,video,2024-12-18,2729,16,0.5863,0.0,🎄✨ Hướng dẫn pha chế Coffee Berry ➖ Cà phê rang xay Sáng Tạo 8 kết hợp với mứt nho chuỗi ngọc ❄️☃️,0,0,
905,dvw15v8zYDo,youtube,Trung Nguyên Legend,video,2025-12-15,557,16,2.8725,0.0,Khám Phá “Quyền Lực Mềm” Và Sức Hút Tạo Ảnh Hưởng,0,0,
521,u4KPUt9u5F0,youtube,Trung Nguyên Legend,video,2024-09-17,1254,16,1.2759,0.0,Hoa hậu Thanh Thủy trải nghiệm mô hình Trung Nguyên E-Coffee phiên bản 2024,1,0,0.0
433,5FsrellMP48,youtube,Trung Nguyên Legend,video,2026-03-27,1651,16,0.9691,0.0,"🌟 Điều gì ở ""Hành trình Từ Trái Tim"" khiến Hoa hậu Kỳ Duyên ấn tượng sâu sắc đến vậy?",0,0,
552,BR3TbBXNmWI,youtube,Cong Caphe,video,2019-03-01,2709,16,0.5906,0.0,VINACANO một thức uống mới | VIETNAMESE AMERICANO | CONG CAPHE,0,0,
1404,YER5UeidEUc,youtube,Trung Nguyên Legend,video,2019-04-23,649,16,2.4653,0.0,Nhật ký Hành Trình Từ Trái Tim: Tổng Kết Hành Trình Tây Bắc,0,0,
989,RZASxqFnQqM,youtube,Trung Nguyên Legend,video,2025-01-06,795,16,2.0126,0.0,"THẾ GIỚI CÀ PHÊ TRUNG NGUYÊN LEGEND 603 TRẦN HƯNG ĐẠO, Q.1 CHÍNH THỨC KHAI TRƯƠNG!",0,0,
147,mJOhPwmTW9g,youtube,Highlands Coffee Vietnam,video,2019-10-16,3649,16,0.4385,0.0,Highlands Coffee 20 Năm - Cảm ơn những Người Nông Dân,0,0,
21,c2eVXW6Jgl4,youtube,Highlands Coffee Vietnam,video,2023-01-04,2380,16,0.6723,0.0,HIGHLANDS COFFEE® || GAME ‘’THẬT HAY THÁCH’’:  TỔNG HỢP CHÙM CÂU HỎI TẾT MÀ AI CŨNG MẮC CỠ,1,0,0.0
1155,Q5nsklzCZsQ,youtube,Trung Nguyên Legend,video,2023-03-18,650,16,2.4615,0.0,Lễ Hội Cà Phê Buôn Ma Thuột 2023 #5,0,0,
1382,-Y8uD5QbXbA,youtube,Trung Nguyên Legend,video,2019-06-21,936,16,1.7094,0.0,"Hành trình từ trái tim đến với huyện đảo Cát Hải, Hải Phòng",1,0,0.0
1386,5ubEKqTyHzA,youtube,Trung Nguyên Legend,video,2019-06-17,865,16,1.8497,0.0,Hành trình Từ Trái Tim đến với chiến sĩ hải quân và bộ đội biên phòng tỉnh Quảng Ninh,0,0,
491,MYunp8ohm1U,youtube,Trung Nguyên Legend,video,2025-01-17,484,16,3.3058,0.0,☕🍉 Café Sữa Đá Dưa Hấu – sự kết hợp độc đáo mang đậm hương vị Tết Việt!,0,0,
424,26X0BGl9Fkw,youtube,Trung Nguyên Legend,video,2026-04-02,1490,16,1.0738,0.0,"Động lực ""Khởi nghiệp Kiến quốc"" từ học bổng của Hành trình Từ Trái Tim 🚀",0,0,
179,M0VSD4pZ8dc,youtube,Highlands Coffee Vietnam,video,2018-01-18,3654,16,0.4379,0.0,CHÚC TẾT NÀY HẠNH PHÚC ĐONG ĐẦY VỚI CARAMEL PHIN FREEZE MỚI CHỈ 49K,0,0,
464,v1fQj4RJEB8,youtube,Trung Nguyên Legend,video,2025-08-31,2271,15,0.6605,0.0,Sức hút của cà phê năng lượng Trung Nguyên Legend tại Triển lãm Thành tựu Đất nước 2025,0,0,
1378,KJhhvMhP0is,youtube,Trung Nguyên Legend,video,2019-06-26,507,15,2.9586,0.0,Hành trình Từ Trái Tim mang sách quý đến với Côn Đảo,1,1,100.0
449,F53JJ1mcyt0,youtube,Trung Nguyên Legend,video,2025-12-08,459,15,3.268,0.0,Giải mã hành trình loài người vươn lên thống trị thế giới,0,0,
446,gev6_4GxPck,youtube,Trung Nguyên Legend,video,2025-12-30,430,15,3.4884,0.0,Hành trình kiến tạo một quốc gia từ sa mạc,1,1,100.0
437,x-fnfyjh7mk,youtube,Trung Nguyên Legend,video,2026-03-25,489,15,3.0675,0.0,❤️Những khoảnh khắc ấn tượng đầy cảm hứng của Hành trình Từ Trái Tim | 24.03.2026 ✨,4,0,0.0
442,whQOIJRA8Ro,youtube,Trung Nguyên Legend,video,2026-02-10,454,15,3.304,0.0,Quyền lực mềm và công nghệ thông tin định hình bàn cờ quan hệ quốc tế,1,0,0.0
106,hbJDipvf9wU,youtube,Highlands Coffee Vietnam,video,2022-07-06,1442466,15,0.001,0.0,"HIGHLANDS COFFEE || TRÀ XOÀI NHIỆT ĐỚI - KHUẤY ĐẢO NGÀY VUI, XOÁY BAY BUỒN CHÁN",0,0,
1307,YWh5w5UtO5M,youtube,Trung Nguyên Legend,video,2020-06-01,1383,15,1.0846,0.0,[Hướng dẫn pha chế] Pumpkin Latte - Cà phê năng lượng với bí đỏ,0,0,
1317,kNEfG8K7CS8,youtube,Trung Nguyên Legend,video,2020-04-15,1501,15,0.9993,0.0,"Hướng dẫn pha chế Cappuccino Mocha Cam Sả - Năng lượng yêu thương, tăng cường đề kháng",0,0,
588,gzPghlB3Q0M,youtube,Cheese Coffee,video,2022-11-14,386,15,3.886,0.0,Những góc sống ảo tại cửa hàng Hoa Lan | Cheese Coffee,0,0,
1292,tVb5EWRHWyo,youtube,Trung Nguyên Legend,video,2020-09-22,407,15,3.6855,0.0,"Bánh Trung Thu Legend Café Sữa Đá – sẻ chia Năng Lượng, vui Tết Đoàn Viên",0,0,
981,Dt1GSls-ygk,youtube,Trung Nguyên Legend,video,2025-01-22,376,15,3.9894,0.0,☕ Một tách Cà phê đầu xuân với G7 Gold Rumi và hạt dẻ thơm béo 🌰✨,0,0,
982,u77S0DKDSt0,youtube,Trung Nguyên Legend,video,2025-01-19,420,15,3.5714,0.0,☕🌟Sen Vàng - Phin giấy Vietnamese Blend: Sự kết hợp độc đáo cho những ngày xuân rực rỡ 🌸,0,0,
987,VI4ummzoIlo,youtube,Trung Nguyên Legend,video,2025-01-11,455,15,3.2967,0.0,CÀ PHÊ TRIẾT ĐẠO | Cà phê và thập kỷ sáng tạo “định hình lại nước Mỹ”,0,0,
1005,ZOM4sWBQRXI,youtube,Trung Nguyên Legend,video,2024-11-30,409,15,3.6675,0.0,☕🍍Cà phê Mứt Thơm – Hương vị mới lạ cho ngày cuối tuần!,0,0,
1007,pvbeygwYUJU,youtube,Trung Nguyên Legend,video,2024-11-26,1030,15,1.4563,0.0,"Khai Trương Thế Giới Cà Phê Trung Nguyên Legend 249A Hoàng Văn Thụ, Q  Tân Bình, TP.HCM",0,0,
1044,0zVntHB-aiM,youtube,Trung Nguyên Legend,video,2024-07-16,915,15,1.6393,0.0,Hướng dẫn pha chế cà phê G7 2in1 - Lovely Lychee Kombucha,0,0,
1051,LNC86H9Y1y0,youtube,Trung Nguyên Legend,video,2024-06-08,460,15,3.2609,0.0,Pha chế thức uống năng lượng cùng Trung Nguyên Legend | Rumi Cinnamon Bananas,0,0,
1075,CTutoRD8juU,youtube,Trung Nguyên Legend,video,2024-02-28,1004,15,1.494,0.0,Luciana Fuster - Miss Grand International 2023 trải nghiệm Thành phố Cà phê,1,0,0.0
142,FgyydY1virg,youtube,Highlands Coffee Vietnam,video,2019-10-25,3508,15,0.4276,0.0,Highlands Coffee 20 Năm - Cảm ơn những người đồng hành,0,0,
549,zgFt50hWjXE,youtube,Cong Caphe,video,2019-07-03,2603,15,0.5763,0.0,CÀ PHÊ SỮA TƯƠI cho buổi sáng! | COFFEE W. FRESH MILK | CONG CAPHE,1,0,0.0
1,oja_6oRIQac,youtube,Highlands Coffee Vietnam,video,2025-07-03,918,15,1.634,0.0,SỰ KIỆN RA MẮT HIGHLANDS COFFEE DRIVE THRU 2025,0,0,
185,m0gLNwLE6GY,youtube,Highlands Coffee Vietnam,video,2017-10-02,7306,15,0.2053,0.0,HÃY NÓI YES VỚI HIGHLANDS PHIN SỮA ĐÁ ĐẬM ĐÀ (15s),0,0,
532,2-TRD0zsaas,youtube,Trung Nguyên Legend,video,2024-06-19,472,15,3.178,0.0,"Cảm nhận hương vị thanh mát, thơm ngon từ ly cà phê G7 Gold Picasso Latte Chanh – Đào #coffee",0,0,
1372,YiJVia8U-Ow,youtube,Trung Nguyên Legend,video,2019-07-05,2026,15,0.7404,0.0,Mocha: Đi tìm hương vị cà phê đầy lôi cuốn.,1,1,100.0
1149,RmYZphntvAQ,youtube,Trung Nguyên Legend,video,2023-04-03,586,15,2.5597,0.0,Vogue Korea ấn tượng đặc biệt khi trải nghiệm 3 nền văn minh cà phê,0,0,
490,PV57aGd1gbE,youtube,Trung Nguyên Legend,video,2025-01-23,281,15,5.3381,0.0,☕🍇 Cà phê nho – bản hòa tấu tuyệt vời giữa Legend Classic và chút ngọt thanh tinh tế từ nước ép nho,0,0,
483,nyMUe0l_v-Q,youtube,Trung Nguyên Legend,video,2025-03-08,848,15,1.7689,0.0,Bộ sưu tập xe cổ độc đáo đã xuất hiện tại Bảo tàng Thế Giới Cà Phê 🏎☕🌿,0,0,
1333,TA0lzjYCZFQ,youtube,Trung Nguyên Legend,video,2019-11-27,818,15,1.8337,0.0,Hành Trình Từ Trái Tim trao tặng sách quý đến trường Cao đẳng Y tế Bình Dương,1,0,0.0
836,qbbyxp-K63k,youtube,Trung Nguyên Legend,video,2026-04-08,952,14,1.4706,0.0,"""Với ước mơ làm bác sĩ, sách sẽ giúp em có thêm kiến thức cứu được nhiều người!""",0,0,
1135,NnVRXJgkEPQ,youtube,Trung Nguyên Legend,video,2023-05-08,524,14,2.6718,0.0,"Hành trình trải nghiệm Lối Sống Tỉnh Thức - Gal Saf, Tham tán Thương mại Đại sứ quán Israel",0,0,
1373,rnL2R6RJjmk,youtube,Trung Nguyên Legend,video,2019-07-05,2194,14,0.6381,0.0,Cappuccino: câu chuyện về thức uống mộng mơ.,0,0,
1250,0YBk_Rftz3M,youtube,Trung Nguyên Legend,video,2021-11-10,632,14,2.2152,0.0,CÀ PHÊ TRIẾT ĐẠO | Hàng quán cà phê – chốn quy tụ tài danh Tây Ban Nha,1,0,0.0
453,MbpOh64km2Q,youtube,Trung Nguyên Legend,video,2025-11-23,343,14,4.0816,0.0,Tiến bộ khoa học nào định hình thế kỷ 21?,1,0,0.0
1058,mwOnLK7XM98,youtube,Trung Nguyên Legend,video,2024-04-12,845,14,1.6568,0.0,CÀ PHÊ TRIẾT ĐẠO | Quán cà phê văn học trong tiến trình tái cấu trúc tư tưởng thời đại,2,1,50.0
178,op3ZboG3o5E,youtube,Highlands Coffee Vietnam,video,2018-01-18,5548,14,0.2523,0.0,CHÚC TẾT NÀY TRƯỜNG THỌ AN KHANG VỚI FREEZE TRÀ XANH MỚI CHỈ 49K,0,0,
934,-6uspZkNL24,youtube,Trung Nguyên Legend,video,2025-09-30,498,14,2.8112,0.0,Khai phá tiềm năng bản thân với ngôn ngữ tư duy,0,0,
933,mRZJ4MKzR3U,youtube,Trung Nguyên Legend,video,2025-10-06,907,14,1.5436,0.0,☕️ Trung Nguyên Legend tại ANUGA 2025 – Triển lãm thương mại thực phẩm và đồ uống lớn nhất thế giới,0,0,
409,HngaI2CT4b8,youtube,Trung Nguyên Legend,video,2026-04-06,952,14,1.4706,0.0,🏔️ LẦN ĐẦU TIÊN CÓ ĐOÀN XE TRI THỨC VỀ VỚI BẢN PÚNG! 🌤,2,0,0.0
1349,Mu3oAlrfAKQ,youtube,Trung Nguyên Legend,video,2019-09-20,600,14,2.3333,0.0,"Sách quý đổi đời đến với học sinh, thanh niên vùng sâu, vùng xa của Đất mũi Cà Mau_2",2,0,0.0
447,_W7u3S8X9jk,youtube,Trung Nguyên Legend,video,2025-12-18,437,14,3.2037,0.0,Bản lĩnh sống còn của thương hiệu trong thời đại cạnh tranh,1,1,100.0
895,gAMZHpVhgVM,youtube,Trung Nguyên Legend,video,2026-02-03,2273,14,0.6159,0.0,Đồng hành cùng các chiến sĩ làm nhiệm vụ gìn giữ hòa bình Liên hiệp quốc tại Nam Xu-Đăng,0,0,
